"1","20160226144301","0.00","0.00","0.00","22","6","166","****","****","91","0.00","0.000000","0.000000","P0000","1","20","****","****","****","****","****","****"
"2","20160226144310","0.00","0.00","0.00","23","6","166","****","****","91","0.00","0.000000","0.000000","P0000","1","20","****","****","****","****","****","****"
"3","20160226144319","0.00","0.00","0.00","23","6","166","****","****","91","0.00","0.000000","0.000000","P0000","1","20","****","****","****","****","****","****"
"4","20160226144329","0.00","0.00","0.00","22","6","166","****","****","91","0.00","0.000000","0.000000","P0000","1","20","****","****","****","****","****","****"
"5","20160226144338","0.00","0.00","0.00","22","6","166","****","****","91","0.00","0.000000","0.000000","P0000","1","20","****","****","****","****","****","****"
"6","20160226144347","0.00","0.00","0.00","23","6","166","****","****","91","0.00","0.000000","0.000000","P0000","1","20","****","****","****","****","****","****"
"7","20160226144357","0.00","0.00","0.00","22","6","166","****","****","91","0.00","0.000000","0.000000","P0000","1","20","****","****","****","****","****","****"
"8","20160226144406","0.00","0.00","0.00","22","6","166","****","****","91","0.00","0.000000","0.000000","P0000","1","20","****","****","****","****","****","****"
"9","20160226144415","0.00","0.00","0.00","22","6","166","****","****","91","0.00","0.000000","0.000000","P0000","1","20","****","****","****","****","****","****"
"10","20160226144425","0.00","0.00","0.00","22","6","166","****","****","91","0.00","0.000000","0.000000","P0000","1","20","****","****","****","****","****","****"
"11","20160226144434","0.00","0.00","0.00","22","6","166","****","****","91","0.00","0.000000","0.000000","P0000","1","20","****","****","****","****","****","****"
"12","20160226144443","0.00","0.00","0.00","22","6","166","****","****","91","0.00","0.000000","0.000000","P0000","1","20","****","****","****","****","****","****"
"13","20160226144453","0.00","0.00","0.00","22","6","166","****","****","91","0.00","0.000000","0.000000","P0000","1","20","****","****","****","****","****","****"
"1","20160226144528","0.00","0.00","768","22","6","166","****","****","90","2.191600","0.000000","0.000000","P0000","1","16","****","****","****","****","****","****"
"2","20160226144537","0.00","0.00","832","23","6","166","****","****","90","2.191600","0.000000","0.000000","P0000","1","16","****","****","****","****","****","****"
"3","20160226144546","0.00","0.00","768","23","6","166","****","****","90","2.191600","0.000000","0.000000","P0000","1","16","****","****","****","****","****","****"
"4","20160226144556","2","0.00","768","24","6","166","****","****","90","7.091600","0.000000","0.000000","P0000","1","16","****","****","****","****","****","****"
"5","20160226144605","11","2","768","25","6","166","****","****","90","2.091600","0.000000","0.000000","P0000","1","16","****","****","****","****","****","****"
"6","20160226144615","7","2","960","26","6","166","****","****","91","3.091600","0.000000","0.000000","P0000","1","15","****","****","****","****","****","****"
"7","20160226144624","19","4","1344","27","6","166","****","****","93","2.091600","0.000000","0.000000","P0000","1","15","****","****","****","****","****","****"
"8","20160226144633","44","8","1920","28","6","166","****","****","178","2.091600","0.000000","0.000000","P0000","1","16","****","****","****","****","****","****"
"9","20160226144642","38","11","1216","29","6","166","****","****","92","2.091600","0.000000","0.000000","P0000","1","16","****","****","****","****","****","****"
"10","20160226144652","42","14","1344","31","6","166","****","****","94","2.091600","0.000000","0.000000","P0000","1","15","****","****","****","****","****","****"
"11","20160226144701","0.00","14","832","33","6","166","****","****","91","2.191600","0.000000","0.000000","P0000","1","14","****","****","****","****","****","****"
"12","20160226144710","0.00","13","768","34","6","166","****","****","91","2.191600","0.000000","0.000000","P0000","1","14","****","****","****","****","****","****"
"13","20160226144720","23","13","1600","35","6","166","****","****","110","2.091600","0.000000","0.000000","P0000","1","15","****","****","****","****","****","****"
"14","20160226144729","16","13","1152","36","6","166","****","****","93","2.091600","0.000000","0.000000","P0000","1","15","****","****","****","****","****","****"
"15","20160226144738","25","14","832","38","6","166","****","****","93","2.091600","0.000000","0.000000","P0000","1","15","****","****","****","****","****","****"
"16","20160226144747","0.00","14","768","39","6","166","****","****","91","2.191600","0.000000","0.000000","P0000","1","14","****","****","****","****","****","****"
"17","20160226144756","0.00","13","768","39","6","166","****","****","91","2.191600","0.000000","0.000000","P0000","1","14","****","****","****","****","****","****"
"18","20160226144806","21","13","1472","40","6","166","****","****","107","2.091600","0.000000","0.000000","P0000","1","15","****","****","****","****","****","****"
"19","20160226144815","22","13","960","41","6","166","****","****","93","2.091600","0.000000","0.000000","P0000","1","14","****","****","****","****","****","****"
"20","20160226144824","4","13","768","42","6","166","****","****","91","4.091600","0.000000","0.000000","P0000","1","14","****","****","****","****","****","****"
"21","20160226144833","0.00","13","768","43","6","166","****","****","91","2.191600","0.000000","0.000000","P0000","1","14","****","****","****","****","****","****"
"22","20160226144843","38","13","1664","43","6","166","****","****","143","2.091600","0.000000","0.000000","P0000","1","15","****","****","****","****","****","****"
"23","20160226144852","69","15","1792","44","6","166","****","****","186","2.091600","0.000000","0.000000","P0000","1","16","****","****","****","****","****","****"
"24","20160226144901","70","18","1792","46","6","166","****","****","99","2.091600","0.000000","0.000000","P0000","1","16","****","****","****","****","****","****"
"25","20160226144911","90","20","2304","48","6","166","****","****","185","2.091600","0.000000","0.000000","P0000","1","16","****","****","****","****","****","****"
"26","20160226144920","83","23","2112","50","6","166","****","****","104","2.091600","0.000000","0.000000","P0000","1","16","****","****","****","****","****","****"
"27","20160226144929","85","25","2176","53","6","166","****","****","104","2.091600","0.000000","0.000000","P0000","1","15","****","****","****","****","****","****"
"28","20160226144939","55","27","1792","55","6","166","****","****","95","2.091600","100.0000000.000000","0.000000","P0000","1","15","****","****","****","****","****","****"
"29","20160226144948","26","27","1856","56","6","166","****","****","93","2.091600","87.000000","0.000000","P0000","1","15","****","****","****","****","****","****"
"30","20160226144957","5","26","896","56","6","166","****","****","92","4.091600","75.000000","0.000000","P0000","1","14","****","****","****","****","****","****"
"31","20160226145007","26","26","1152","57","6","166","****","****","105","2.091600","62.000000","0.000000","P0000","1","15","****","****","****","****","****","****"
"32","20160226145016","31","26","1024","57","6","166","****","****","92","2.091600","55.000000","0.000000","P0000","1","14","****","****","****","****","****","****"
"33","20160226145025","0.00","26","768","58","6","166","****","****","92","2.191600","50.000000","0.000000","P0000","1","14","****","****","****","****","****","****"
"34","20160226145035","0.00","25","768","58","6","166","****","****","92","2.191600","50.000000","0.000000","P0000","1","13","****","****","****","****","****","****"
"35","20160226145044","0.00","24","832","59","6","166","****","****","92","2.191600","50.000000","0.000000","P0000","1","14","****","****","****","****","****","****"
"36","20160226145054","0.00","23","832","59","6","166","****","****","92","2.191600","50.000000","0.000000","P0000","1","14","****","****","****","****","****","****"
"37","20160226145103","17","23","1216","59","6","166","****","****","102","2.091600","48.000000","0.000000","P0000","1","15","****","****","****","****","****","****"
"38","20160226145112","10","23","896","59","6","166","****","****","92","3.091600","44.000000","0.000000","P0000","1","14","****","****","****","****","****","****"
"39","20160226145122","0.00","22","768","59","6","166","****","****","92","2.191600","44.000000","0.000000","P0000","1","14","****","****","****","****","****","****"
"40","20160226145131","0.00","22","832","60","6","166","****","****","92","2.191600","44.000000","0.000000","P0000","1","14","****","****","****","****","****","****"
"41","20160226145140","16","21","1024","60","6","166","****","****","99","2.091600","45.000000","0.000000","P0000","1","15","****","****","****","****","****","****"
"42","20160226145149","52","22","1664","60","6","166","****","****","172","2.091600","45.000000","0.000000","P0000","1","16","****","****","****","****","****","****"
"43","20160226145158","64","23","1664","62","6","166","****","****","107","2.091600","43.000000","0.000000","P0000","1","16","****","****","****","****","****","****"
"1","20160226145316","0.00","","832","****","","","","****","****","","0.000000","0.000000","","1","","","","","","",""
"2","20160226145318","0.00","","768","70","","","","****","92","","0.000000","0.000000","","1","","","","","","",""
"3","20160226145319","0.00","","768","70","","","","****","92","","0.000000","0.000000","","1","","","","","","",""
"4","20160226145321","0.00","","832","70","","","","****","92","","0.000000","0.000000","","1","","","","","","",""
"5","20160226145322","0.00","","768","70","","","","****","92","","0.000000","0.000000","","1","","","","","","",""
"1","20160226150459","0.00","0.00","832","61","6","166","****","****","92","2.191600","0.000000","0.000000","P0000","1","12","****","****","****","****","****","****"
"2","20160226150509","0.00","0.00","768","61","6","166","****","****","92","2.191600","0.000000","0.000000","P0000","1","12","****","****","****","****","****","****"
"3","20160226150518","0.00","0.00","768","61","6","166","****","****","92","2.191600","0.000000","0.000000","P0000","1","13","****","****","****","****","****","****"
"4","20160226150527","0.00","0.00","832","61","6","166","****","****","92","2.191600","0.000000","0.000000","P0000","1","13","****","****","****","****","****","****"
"5","20160226150536","0.00","0.00","1216","62","6","166","****","****","95","2.191600","0.000000","1.000000","P0000","1","13","****","****","****","****","****","****"
"6","20160226150545","0.00","0.00","896","62","6","166","****","****","96","2.191600","0.000000","1.000000","P0000","1","14","****","****","****","****","****","****"
"7","20160226150555","0.00","0.00","768","63","6","166","****","****","92","2.191600","0.000000","1.000000","P0000","1","14","****","****","****","****","****","****"
"8","20160226150604","14","0.00","960","63","6","166","****","****","96","2.091600","0.000000","2.000000","P0000","1","14","****","****","****","****","****","****"
"9","20160226150613","0.00","0.00","768","63","6","166","****","****","92","2.191600","0.000000","2.000000","P0000","1","14","****","****","****","****","****","****"
"10","20160226150623","0.00","1","768","64","6","166","****","****","92","2.191600","0.000000","2.000000","P0000","1","13","****","****","****","****","****","****"
"11","20160226150632","0.00","0.00","832","64","6","166","****","****","92","2.191600","0.000000","2.000000","P0000","1","13","****","****","****","****","****","****"
"12","20160226150641","25","2","1536","64","6","166","****","****","157","2.091600","18.000000","3.000000","P0000","1","13","****","****","****","****","****","****"
"13","20160226150651","0.00","2","832","64","6","166","****","****","92","2.191600","16.000000","2.000000","P0000","1","13","****","****","****","****","****","****"
"14","20160226150700","0.00","2","768","64","6","166","****","****","92","2.191600","16.000000","2.000000","P0000","1","13","****","****","****","****","****","****"
"15","20160226150709","0.00","2","768","65","6","166","****","****","92","2.191600","16.000000","2.000000","P0000","1","13","****","****","****","****","****","****"
"16","20160226150719","0.00","2","768","64","6","166","****","****","92","2.191600","16.000000","2.000000","P0000","1","13","****","****","****","****","****","****"
"17","20160226150728","13","2","960","64","6","166","****","****","95","2.091600","14.000000","2.000000","P0000","1","14","****","****","****","****","****","****"
"18","20160226150737","24","3","1088","64","6","166","****","****","102","2.091600","20.000000","3.000000","P0000","1","14","****","****","****","****","****","****"
"19","20160226150747","0.00","3","832","64","6","166","****","****","92","2.191600","21.000000","2.000000","P0000","1","14","****","****","****","****","****","****"
"20","20160226150756","0.00","3","768","65","6","166","****","****","92","2.191600","21.000000","2.000000","P0000","1","14","****","****","****","****","****","****"
"21","20160226150805","17","3","1152","65","6","166","****","****","101","2.091600","22.000000","3.000000","P0000","1","14","****","****","****","****","****","****"
"22","20160226150815","24","4","1024","65","6","166","****","****","96","2.091600","25.000000","3.000000","P0000","1","14","****","****","****","****","****","****"
"23","20160226150824","2","5","832","65","6","166","****","****","93","7.091600","23.000000","2.000000","P0000","1","14","****","****","****","****","****","****"
"24","20160226150834","0.00","5","768","66","6","166","****","****","92","2.191600","23.000000","2.000000","P0000","1","13","****","****","****","****","****","****"
"25","20160226150843","33","5","1472","66","6","166","****","****","126","2.091600","28.000000","3.000000","P0000","1","15","****","****","****","****","****","****"
"26","20160226150852","48","7","1152","67","6","166","****","****","101","2.091600","32.000000","3.000000","P0000","1","15","****","****","****","****","****","****"
"27","20160226150902","61","9","2752","68","6","166","****","****","170","2.091600","32.000000","5.000000","P0000","1","14","****","****","****","****","****","****"
"28","20160226150911","66","10","2112","70","6","166","****","****","152","2.091600","29.000000","5.000000","P0000","1","15","****","****","****","****","****","****"
"29","20160226150921","90","13","2304","72","6","166","****","****","185","2.091600","29.000000","5.000000","P0000","1","16","****","****","****","****","****","****"
"30","20160226150930","80","15","2048","74","6","166","****","****","173","2.091600","28.000000","5.000000","P0000","1","16","****","****","****","****","****","****"
"31","20160226150939","66","17","1728","76","6","166","****","****","98","2.091600","30.000000","5.000000","P0000","1","15","****","****","****","****","****","****"
"32","20160226150949","31","18","1728","77","6","166","****","****","102","2.091600","31.000000","5.000000","P0000","1","14","****","****","****","****","****","****"
"33","20160226150958","24","18","1088","77","6","166","****","****","95","2.091600","33.000000","3.000000","P0000","1","14","****","****","****","****","****","****"
"34","20160226151008","13","18","896","77","6","166","****","****","94","2.091600","31.000000","2.000000","P0000","1","13","****","****","****","****","****","****"
"35","20160226151017","36","18","1152","78","6","166","****","****","117","2.091600","32.000000","3.000000","P0000","1","14","****","****","****","****","****","****"
"36","20160226151027","34","19","1088","78","6","166","****","****","95","2.091600","35.000000","3.000000","P0000","1","13","****","****","****","****","****","****"
"37","20160226151036","0.00","18","768","78","6","166","****","****","93","2.191600","34.000000","2.000000","P0000","1","13","****","****","****","****","****","****"
"38","20160226151045","0.00","18","1600","79","6","166","****","****","99","2.191600","32.000000","1.000000","P0000","1","14","****","****","****","****","****","****"
"39","20160226151055","0.00","17","1472","79","6","166","****","****","99","2.191600","31.000000","1.000000","P0000","1","15","****","****","****","****","****","****"
"40","20160226151104","17","17","1216","79","6","166","****","****","106","2.091600","31.000000","3.000000","P0000","1","14","****","****","****","****","****","****"
"41","20160226151114","13","17","960","79","6","166","****","****","94","2.091600","32.000000","2.000000","P0000","1","14","****","****","****","****","****","****"
"42","20160226151123","0.00","17","832","80","6","166","****","****","93","2.191600","32.000000","2.000000","P0000","1","13","****","****","****","****","****","****"
"43","20160226151133","0.00","16","768","80","6","166","****","****","92","2.191600","32.000000","2.000000","P0000","1","13","****","****","****","****","****","****"
"44","20160226151142","32","16","1408","80","6","166","****","****","130","2.091600","33.000000","3.000000","P0000","1","15","****","****","****","****","****","****"
"45","20160226151151","62","17","1600","80","6","166","****","****","181","2.091600","34.000000","3.000000","P0000","1","16","****","****","****","****","****","****"
"46","20160226151201","67","18","1728","82","6","166","****","****","100","2.091600","34.000000","5.000000","P0000","1","15","****","****","****","****","****","****"
"47","20160226151210","48","19","1600","83","6","166","****","****","95","2.091600","36.000000","3.000000","P0000","1","14","****","****","****","****","****","****"
"48","20160226151219","34","19","1536","84","6","166","****","****","119","2.091600","38.000000","3.000000","P0000","1","14","****","****","****","****","****","****"
"49","20160226151229","61","20","1536","84","6","166","****","****","176","2.091600","40.000000","3.000000","P0000","1","14","****","****","****","****","****","****"
"50","20160226151238","83","21","2112","84","6","166","****","****","173","2.091600","40.000000","5.000000","P0000","1","15","****","****","****","****","****","****"
"51","20160226151248","69","22","1792","85","6","166","****","****","112","2.091600","38.000000","5.000000","P0000","1","15","****","****","****","****","****","****"
"52","20160226151257","51","23","1344","85","6","166","****","****","100","2.091600","40.000000","3.000000","P0000","1","15","****","****","****","****","****","****"
"53","20160226151306","16","23","832","85","6","166","****","****","93","2.091600","40.000000","2.000000","P0000","1","13","****","****","****","****","****","****"
"54","20160226151316","0.00","23","768","84","6","166","****","****","93","2.191600","40.000000","2.000000","P0000","1","12","****","****","****","****","****","****"
"55","20160226151325","0.00","22","768","84","6","166","****","****","93","2.191600","40.000000","2.000000","P0000","1","12","****","****","****","****","****","****"
"56","20160226151334","0.00","22","768","84","6","166","****","****","93","2.191600","40.000000","2.000000","P0000","1","12","****","****","****","****","****","****"
"57","20160226151344","12","21","1472","84","6","166","****","****","104","2.091600","40.000000","3.000000","P0000","1","13","****","****","****","****","****","****"
"58","20160226151353","31","22","1408","84","6","166","****","****","105","2.091600","42.000000","3.000000","P0000","1","14","****","****","****","****","****","****"
"59","20160226151403","23","22","1088","84","6","166","****","****","95","2.091600","41.000000","3.000000","P0000","1","13","****","****","****","****","****","****"
"60","20160226151412","0.00","21","768","84","6","166","****","****","93","2.191600","42.000000","2.000000","P0000","1","12","****","****","****","****","****","****"
"61","20160226151421","13","21","896","84","6","166","****","****","97","2.091600","41.000000","2.000000","P0000","1","12","****","****","****","****","****","****"
"62","20160226151431","10","21","832","84","6","166","****","****","94","3.091600","40.000000","2.000000","P0000","1","12","****","****","****","****","****","****"
"63","20160226151440","0.00","21","832","84","6","166","****","****","93","2.191600","40.000000","2.000000","P0000","1","12","****","****","****","****","****","****"
"64","20160226151449","0.00","20","768","84","6","166","****","****","93","2.191600","40.000000","2.000000","P0000","1","12","****","****","****","****","****","****"
"65","20160226151459","32","20","1408","84","6","166","****","****","135","2.091600","41.000000","3.000000","P0000","1","13","****","****","****","****","****","****"
"66","20160226151508","44","21","1984","85","6","166","****","****","207","2.091600","41.000000","5.000000","P0000","1","13","****","****","****","****","****","****"
"67","20160226151518","34","21","1536","85","6","166","****","****","112","2.091600","43.000000","3.000000","P0000","1","14","****","****","****","****","****","****"
"68","20160226151527","27","21","1216","84","6","166","****","****","100","2.091600","44.000000","3.000000","P0000","1","13","****","****","****","****","****","****"
"69","20160226151537","27","21","1216","84","6","166","****","****","101","2.091600","44.000000","3.000000","P0000","1","12","****","****","****","****","****","****"
"70","20160226151546","16","21","1088","84","6","166","****","****","97","2.091600","43.000000","2.000000","P0000","1","12","****","****","****","****","****","****"
"71","20160226151555","20","21","1344","84","6","166","****","****","110","2.091600","43.000000","3.000000","P0000","1","12","****","****","****","****","****","****"
"72","20160226151605","4","21","896","84","6","166","****","****","95","4.091600","43.000000","2.000000","P0000","1","12","****","****","****","****","****","****"
"73","20160226151614","1","20","832","84","6","166","****","****","94","12.091600","42.000000","2.000000","P0000","1","12","****","****","****","****","****","****"
"74","20160226151623","2","20","768","84","6","166","****","****","93","7.091600","42.000000","2.000000","P0000","1","12","****","****","****","****","****","****"
"75","20160226151633","0.00","20","768","85","6","166","****","****","93","2.191600","42.000000","2.000000","P0000","1","13","****","****","****","****","****","****"
"76","20160226151648","****","****","****","****","****","****","****","****","****","2.191600","42.000000","2.000000","P0000","****","****","****","****","****","****","****","****"
"1","20160226192555","0.00","0.00","768","37","6","166","****","****","90","2.191600","0.000000","0.000000","P0000","1","16","****","****","****","****","****","****"
"2","20160226192604","12","3","832","37","6","166","****","****","91","2.091600","0.000000","0.000000","P0000","1","16","****","****","****","****","****","****"
"3","20160226192615","13","5","896","37","6","166","****","****","91","2.091600","0.000000","0.000000","P0000","1","16","****","****","****","****","****","****"
"4","20160226192624","18","8","1280","38","6","166","****","****","92","2.091600","0.000000","0.000000","P0000","1","16","****","****","****","****","****","****"
"5","20160226192634","17","10","1152","38","6","166","****","****","92","2.091600","0.000000","0.000000","P0000","1","16","****","****","****","****","****","****"
"6","20160226192643","2","9","768","39","6","166","****","****","90","7.091600","0.000000","0.000000","P0000","1","15","****","****","****","****","****","****"
"7","20160226192653","0.00","8","768","40","6","166","****","****","90","2.191600","0.000000","0.000000","P0000","1","15","****","****","****","****","****","****"
"8","20160226192702","10","8","1216","40","6","166","****","****","93","3.091600","0.000000","0.000000","P0000","1","15","****","****","****","****","****","****"
"9","20160226192711","18","8","1280","41","6","166","****","****","104","2.091600","0.000000","0.000000","P0000","1","15","****","****","****","****","****","****"
"10","20160226192720","3","8","832","41","6","166","****","****","91","5.091600","0.000000","0.000000","P0000","1","14","****","****","****","****","****","****"
"11","20160226192730","26","9","1216","42","6","166","****","****","103","2.091600","0.000000","0.000000","P0000","1","14","****","****","****","****","****","****"
"12","20160226192739","27","11","960","43","6","166","****","****","94","2.091600","0.000000","0.000000","P0000","1","13","****","****","****","****","****","****"
"13","20160226192748","1","11","768","44","6","166","****","****","91","12.091600","0.000000","0.000000","P0000","1","13","****","****","****","****","****","****"
"14","20160226192757","0.00","10","768","45","6","166","****","****","91","2.191600","0.000000","0.000000","P0000","1","13","****","****","****","****","****","****"
"15","20160226192807","0.00","9","768","45","6","166","****","****","91","2.191600","0.000000","0.000000","P0000","1","13","****","****","****","****","****","****"
"16","20160226192816","10","9","1280","45","6","166","****","****","95","3.091600","0.000000","0.000000","P0000","1","13","****","****","****","****","****","****"
"17","20160226192826","16","9","1088","46","6","166","****","****","94","2.091600","0.000000","0.000000","P0000","1","13","****","****","****","****","****","****"
"18","20160226192835","28","10","1280","46","6","166","****","****","94","2.091600","0.000000","0.000000","P0000","1","13","****","****","****","****","****","****"
"19","20160226192845","19","11","1280","47","6","166","****","****","96","2.091600","0.000000","0.000000","P0000","1","12","****","****","****","****","****","****"
"20","20160226192854","28","11","1216","47","6","166","****","****","108","2.091600","0.000000","0.000000","P0000","1","12","****","****","****","****","****","****"
"21","20160226192904","36","12","896","48","6","166","****","****","93","2.091600","0.000000","0.000000","P0000","1","12","****","****","****","****","****","****"
"22","20160226192913","14","13","1024","49","6","166","****","****","93","2.091600","0.000000","0.000000","P0000","1","11","****","****","****","****","****","****"
"23","20160226192923","0.00","12","832","50","6","166","****","****","91","2.191600","0.000000","0.000000","P0000","1","11","****","****","****","****","****","****"
"24","20160226192932","0.00","12","768","50","6","166","****","****","91","2.191600","0.000000","0.000000","P0000","1","11","****","****","****","****","****","****"
"25","20160226192942","0.00","11","768","50","6","166","****","****","91","2.191600","0.000000","0.000000","P0000","1","11","****","****","****","****","****","****"
"26","20160226192951","0.00","11","768","50","6","166","****","****","91","2.191600","0.000000","0.000000","P0000","1","11","****","****","****","****","****","****"
"27","20160226193001","12","11","896","50","6","166","****","****","92","2.091600","0.000000","2.000000","P0000","1","11","****","****","****","****","****","****"
"28","20160226193011","17","11","1088","51","6","166","****","****","97","2.091600","14.000000","3.000000","P0000","1","11","****","****","****","****","****","****"
"29","20160226193021","49","12","1600","51","6","166","****","****","140","2.091600","36.000000","3.000000","P0000","1","12","****","****","****","****","****","****"
"30","20160226193031","28","13","1280","52","6","166","****","****","93","2.091600","46.000000","3.000000","P0000","1","11","****","****","****","****","****","****"
"31","20160226193040","35","13","1152","53","6","166","****","****","93","2.091600","47.000000","3.000000","P0000","1","11","****","****","****","****","****","****"
"32","20160226193050","47","14","1536","54","6","166","****","****","97","2.091600","56.000000","3.000000","P0000","1","11","****","****","****","****","****","****"
"33","20160226193100","45","15","1152","55","6","166","****","****","93","2.091600","59.000000","3.000000","P0000","1","11","****","****","****","****","****","****"
"34","20160226193111","15","15","1152","56","6","166","****","****","93","2.091600","58.000000","3.000000","P0000","1","10","****","****","****","****","****","****"
"35","20160226193122","0.00","15","768","56","6","166","****","****","91","2.191600","58.000000","3.000000","P0000","1","10","****","****","****","****","****","****"
"36","20160226193133","0.00","15","768","56","6","166","****","****","91","2.191600","58.000000","3.000000","P0000","1","10","****","****","****","****","****","****"
"37","20160226193144","0.00","14","832","56","6","166","****","****","91","2.191600","58.000000","3.000000","P0000","1","10","****","****","****","****","****","****"
"38","20160226193155","0.00","14","768","56","6","166","****","****","91","2.191600","58.000000","3.000000","P0000","1","10","****","****","****","****","****","****"
"39","20160226193206","36","14","1600","56","6","166","****","****","147","2.091600","60.000000","3.000000","P0000","1","11","****","****","****","****","****","****"
"40","20160226193218","16","14","1024","57","6","166","****","****","92","2.091600","53.000000","2.000000","P0000","1","11","****","****","****","****","****","****"
